PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Has_Cabin
584,False,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,C,1
585,False,3,"Paulner, Mr. Uscher",male,25.5,0,0,3411,8.7125,C,0
586,True,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,S,1
587,False,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,S,0
588,True,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,C,1
589,False,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,S,0
590,False,3,"Murdlin, Mr. Joseph",male,25.5,0,0,A./5. 3235,8.05,S,0
591,False,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,S,0
592,True,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,C,1
593,False,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,S,0
594,False,3,"Bourke, Miss. Mary",female,21.0,0,2,364848,7.75,Q,0
595,False,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,S,0
596,False,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,S,0
597,True,2,"Leitch, Miss. Jessie Wills",female,28.0,0,0,248727,33.0,S,0
598,False,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,S,0
599,False,3,"Boulos, Mr. Hanna",male,25.5,0,0,2664,7.225,C,0
600,True,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,C,1
601,True,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,S,0
602,False,3,"Slabenoff, Mr. Petco",male,25.0,0,0,349214,7.8958,S,0
603,False,1,"Harrington, Mr. Charles H",male,47.5,0,0,113796,42.4,S,0
604,False,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,S,0
605,True,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,C,0
606,False,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,S,0
607,False,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,S,0
608,True,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,S,0
609,True,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,C,0
610,True,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,S,1
611,False,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,S,0
612,False,3,"Jardin, Mr. Jose Neto",male,25.0,0,0,SOTON/O.Q. 3101305,7.05,S,0
613,True,3,"Murphy, Miss. Margaret Jane",female,21.0,1,0,367230,15.5,Q,0
614,False,3,"Horgan, Mr. John",male,25.0,0,0,370377,7.75,Q,0
615,False,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,S,0
616,True,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,S,0
617,False,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,S,0
618,False,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",female,26.0,1,0,A/5. 3336,16.1,S,0
619,True,2,"Becker, Miss. Marion Louise",female,4.0,2,1,230136,39.0,S,1
620,False,2,"Gavey, Mr. Lawrence",male,26.0,0,0,31028,10.5,S,0
621,False,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,C,0
622,True,1,"Kimball, Mr. Edwin Nelson Jr",male,42.0,1,0,11753,52.5542,S,1
623,True,3,"Nakid, Mr. Sahid",male,20.0,1,1,2653,15.7417,C,0
624,False,3,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,350029,7.8542,S,0
625,False,3,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,54636,16.1,S,0
626,False,1,"Sutton, Mr. Frederick",male,61.0,0,0,36963,32.32,S,1
627,False,2,"Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,Q,0
628,True,1,"Longley, Miss. Gretchen Fiske",female,21.0,0,0,13502,77.96,S,1
629,False,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,S,0
630,False,3,"O'Connell, Mr. Patrick D",male,25.0,0,0,334912,7.7333,Q,0
631,True,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,S,1
632,False,3,"Lundahl, Mr. Johan Svensson",male,51.0,0,0,347743,7.0542,S,0
633,True,1,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,13214,30.5,C,1
634,False,1,"Parr, Mr. William Henry Marsh",male,40.0,0,0,112052,0.0,S,0
635,False,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,S,0
636,True,2,"Davis, Miss. Mary",female,28.0,0,0,237668,13.0,S,0
637,False,3,"Leinonen, Mr. Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,S,0
638,False,2,"Collyer, Mr. Harvey",male,31.0,1,1,C.A. 31921,26.25,S,0
639,False,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,41.0,0,5,3101295,39.6875,S,0
640,False,3,"Thorneycroft, Mr. Percival",male,25.0,1,0,376564,16.1,S,0
641,False,3,"Jensen, Mr. Hans Peder",male,20.0,0,0,350050,7.8542,S,0
642,True,1,"Sagesser, Mlle. Emma",female,24.0,0,0,PC 17477,69.3,C,1
643,False,3,"Skoog, Miss. Margit Elizabeth",female,2.0,3,2,347088,27.9,S,0
644,True,3,"Foo, Mr. Choong",male,28.0,0,0,1601,56.4958,S,0
645,True,3,"Baclini, Miss. Eugenie",female,0.75,2,1,2666,19.2583,C,0
646,True,1,"Harper, Mr. Henry Sleeper",male,48.0,1,0,PC 17572,76.73,C,1
647,False,3,"Cor, Mr. Liudevit",male,19.0,0,0,349231,7.8958,S,0
648,True,1,"Simonius-Blumer, Col. Oberst Alfons",male,56.0,0,0,13213,35.5,C,1
649,False,3,"Willey, Mr. Edward",male,25.0,0,0,S.O./P.P. 751,7.55,S,0
650,True,3,"Stanley, Miss. Amy Zillah Elsie",female,23.0,0,0,CA. 2314,7.55,S,0
651,False,3,"Mitkoff, Mr. Mito",male,25.0,0,0,349221,7.8958,S,0
652,True,2,"Doling, Miss. Elsie",female,18.0,0,1,231919,23.0,S,0
653,False,3,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8475,8.4333,S,0
654,True,3,"O'Leary, Miss. Hanora ""Norah""",female,21.0,0,0,330919,7.8292,Q,0
655,False,3,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,365226,6.75,Q,0
656,False,2,"Hickman, Mr. Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,S,0
657,False,3,"Radeff, Mr. Alexander",male,25.0,0,0,349223,7.8958,S,0
658,False,3,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,364849,15.5,Q,0
659,False,2,"Eitemiller, Mr. George Floyd",male,23.0,0,0,29751,13.0,S,0
660,False,1,"Newell, Mr. Arthur Webster",male,58.0,0,2,35273,113.275,C,1
661,True,1,"Frauenthal, Dr. Henry William",male,50.0,2,0,PC 17611,133.65,S,0
662,False,3,"Badt, Mr. Mohamed",male,40.0,0,0,2623,7.225,C,0
663,False,1,"Colley, Mr. Edward Pomeroy",male,47.0,0,0,5727,25.5875,S,1
664,False,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,S,0
665,True,3,"Lindqvist, Mr. Eino William",male,20.0,1,0,STON/O 2. 3101285,7.925,S,0
666,False,2,"Hickman, Mr. Lewis",male,32.0,2,0,S.O.C. 14879,73.5,S,0
667,False,2,"Butler, Mr. Reginald Fenton",male,25.0,0,0,234686,13.0,S,0
668,False,3,"Rommetvedt, Mr. Knud Paust",male,25.0,0,0,312993,7.775,S,0
669,False,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,S,0
670,True,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",female,36.0,1,0,19996,52.0,S,1
671,True,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",female,40.0,1,1,29750,39.0,S,0
672,False,1,"Davidson, Mr. Thornton",male,31.0,1,0,F.C. 12750,52.0,S,1
673,False,2,"Mitchell, Mr. Henry Michael",male,70.0,0,0,C.A. 24580,10.5,S,0
674,True,2,"Wilhelms, Mr. Charles",male,31.0,0,0,244270,13.0,S,0
675,False,2,"Watson, Mr. Ennis Hastings",male,30.0,0,0,239856,0.0,S,0
676,False,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,S,0
677,False,3,"Sawyer, Mr. Frederick Charles",male,24.5,0,0,342826,8.05,S,0
678,True,3,"Turja, Miss. Anna Sofia",female,18.0,0,0,4138,9.8417,S,0
679,False,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,S,0
680,True,1,"Cardeza, Mr. Thomas Drake Martinez",male,36.0,0,1,PC 17755,512.3292,C,1
681,False,3,"Peters, Miss. Katie",female,25.0,0,0,330935,8.1375,Q,0
682,True,1,"Hassab, Mr. Hammad",male,27.0,0,0,PC 17572,76.73,C,1
683,False,3,"Olsvigen, Mr. Thor Anderson",male,20.0,0,0,6563,9.225,S,0
684,False,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,S,0
685,False,2,"Brown, Mr. Thomas William Solomon",male,60.0,1,1,29750,39.0,S,0
686,False,2,"Laroche, Mr. Joseph Philippe Lemercier",male,25.0,1,2,SC/Paris 2123,41.5792,C,0
687,False,3,"Panula, Mr. Jaako Arnold",male,14.0,4,1,3101295,39.6875,S,0
688,False,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,S,0
689,False,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,S,0
690,True,1,"Madill, Miss. Georgette Alexandra",female,15.0,0,1,24160,211.3375,S,1
691,True,1,"Dick, Mr. Albert Adrian",male,31.0,1,0,17474,57.0,S,1
692,True,3,"Karun, Miss. Manca",female,4.0,0,1,349256,13.4167,C,0
693,True,3,"Lam, Mr. Ali",male,28.0,0,0,1601,56.4958,S,0
694,False,3,"Saad, Mr. Khalil",male,25.0,0,0,2672,7.225,C,0
695,False,1,"Weir, Col. John",male,60.0,0,0,113800,26.55,S,0
696,False,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,S,0
697,False,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,S,0
698,True,3,"Mullens, Miss. Katherine ""Katie""",female,21.0,0,0,35852,7.7333,Q,0
699,False,1,"Thayer, Mr. John Borland",male,49.0,1,1,17421,110.8833,C,1
700,False,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,S,1
701,True,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C,1
702,True,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.29,S,1
703,False,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,C,0
704,False,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,Q,0
705,False,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,S,0
706,False,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,S,0
707,True,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,S,0
708,True,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,S,1
709,True,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,S,0
710,True,3,"Moubarek, Master. Halim Gonios (""William George"")",male,25.0,1,1,2661,15.2458,C,0
711,True,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C,1
712,False,1,"Klaber, Mr. Herman",male,40.0,0,0,113028,26.55,S,1
713,True,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,S,1
714,False,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,S,0
715,False,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,S,0
716,False,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,S,1
717,True,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C,1
718,True,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,S,1
719,False,3,"McEvoy, Mr. Michael",male,25.0,0,0,36568,15.5,Q,0
720,False,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,S,0
721,True,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,S,0
722,False,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,S,0
723,False,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,S,0
724,False,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,S,0
725,True,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,S,1
726,False,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,S,0
727,True,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,S,0
728,True,3,"Mannion, Miss. Margareth",female,21.0,0,0,36866,7.7375,Q,0
729,False,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,S,0
730,False,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.92,S,0
731,True,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,S,1
732,False,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,C,0
733,False,2,"Knight, Mr. Robert J",male,30.0,0,0,239855,0.0,S,0
734,False,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,S,0
735,False,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,S,0
736,False,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,S,0
737,False,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,S,0
738,True,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,C,1
739,False,3,"Ivanoff, Mr. Kanio",male,25.0,0,0,349201,7.8958,S,0
740,False,3,"Nankoff, Mr. Minko",male,25.5,0,0,349218,7.8958,S,0
741,True,1,"Hawksford, Mr. Walter James",male,40.0,0,0,16988,30.0,S,1
742,False,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,S,1
743,True,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,C,1
744,False,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,S,0
745,True,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,S,0
746,False,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,S,1
747,False,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,S,0
748,True,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,S,0
749,False,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,S,1
750,False,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,Q,0
751,True,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,S,0
752,True,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,S,1
753,False,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,S,0
754,False,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,S,0
755,True,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,S,0
756,True,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,S,0
757,False,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,S,0
758,False,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,S,0
759,False,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,S,0
760,True,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,S,1
761,False,3,"Garfirth, Mr. John",male,25.0,0,0,358585,14.5,S,0
762,False,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,S,0
763,True,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,C,0
764,True,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,S,1
765,False,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,S,0
766,True,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,S,1
767,False,1,"Brewe, Dr. Arthur Jackson",male,38.0,0,0,112379,39.6,C,0
768,False,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,Q,0
769,False,3,"Moran, Mr. Daniel J",male,25.0,1,0,371110,24.15,Q,0
770,False,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,S,0
771,False,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,S,0
772,False,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,S,0
773,False,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,S,1
774,False,3,"Elias, Mr. Dibo",male,25.0,0,0,2674,7.225,C,0
775,True,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,S,0
776,False,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,S,0
777,False,3,"Tobin, Mr. Roger",male,25.0,0,0,383121,7.75,Q,1
778,True,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,S,0
779,False,3,"Kilgannon, Mr. Thomas J",male,25.0,0,0,36865,7.7375,Q,0
780,True,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,S,1
781,True,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,C,0
782,True,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,S,1
783,False,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,S,1
784,False,3,"Johnston, Mr. Andrew G",male,25.0,1,2,W./C. 6607,23.45,S,0
785,False,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,S,0
786,False,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,S,0
787,True,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,S,0
788,False,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,Q,0
789,True,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,S,0
790,False,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,C,1
791,False,3,"Keane, Mr. Andrew ""Andy""",male,25.5,0,0,12460,7.75,Q,0
792,False,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,S,0
793,False,3,"Sage, Miss. Stella Anna",female,21.0,8,2,CA. 2343,69.55,S,0
794,False,1,"Hoyt, Mr. William Fisher",male,40.0,0,0,PC 17600,30.6958,C,0
795,False,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.9,S,0
796,False,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,S,0
797,True,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,S,1
798,True,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,S,0
799,False,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,C,0
800,False,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,S,0
801,False,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,S,0
802,True,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,S,0
803,True,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,S,1
804,True,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,C,0
805,True,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,S,0
806,False,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,S,0
807,False,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,S,1
808,False,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.78,S,0
809,False,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,S,0
810,True,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,S,1
811,False,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,S,0
812,False,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,S,0
813,False,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,S,0
814,False,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,S,0
815,False,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,S,0
816,False,1,"Fry, Mr. Richard",male,40.0,0,0,112058,0.0,S,1
817,False,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,S,0
818,False,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0,C,0
819,False,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,S,0
820,False,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,S,0
821,True,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,S,1
822,True,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,S,0
823,False,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,S,0
824,True,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,S,1
825,False,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,S,0
826,False,3,"Flynn, Mr. John",male,25.0,0,0,368323,6.95,Q,0
827,False,3,"Lam, Mr. Len",male,25.0,0,0,1601,56.4958,S,0
828,True,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0,C,0
829,True,3,"McCormack, Mr. Thomas Joseph",male,25.5,0,0,367228,7.75,Q,0
830,True,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,S,1
831,True,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,C,0
832,True,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,S,0
833,False,3,"Saad, Mr. Amin",male,25.0,0,0,2671,7.2292,C,0
834,False,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,S,0
835,False,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,S,0
836,True,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,C,1
837,False,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,S,0
838,False,3,"Sirota, Mr. Maurice",male,25.0,0,0,392092,8.05,S,0
839,True,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,S,0
840,True,1,"Marechal, Mr. Pierre",male,40.0,0,0,11774,29.7,C,1
841,False,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,S,0
842,False,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,S,0
843,True,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,C,0
844,False,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,C,0
845,False,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.66,S,0
846,False,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,S,0
847,False,3,"Sage, Mr. Douglas Bullen",male,25.0,8,2,CA. 2343,69.55,S,0
848,False,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,C,0
849,False,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,S,0
850,True,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,36.0,1,0,17453,89.1042,C,1
851,False,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,S,0
852,False,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,S,0
853,False,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,C,0
854,True,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,S,1
855,False,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,S,0
856,True,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,S,0
857,True,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,S,0
858,True,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,S,1
859,True,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,C,0
860,False,3,"Razi, Mr. Raihed",male,25.5,0,0,2629,7.2292,C,0
861,False,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,S,0
862,False,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,S,0
863,True,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,S,1
864,False,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,21.0,8,2,CA. 2343,69.55,S,0
865,False,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,S,0
866,True,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,S,0
867,True,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,C,0
868,False,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,S,1
869,False,3,"van Melkebeke, Mr. Philemon",male,25.5,0,0,345777,9.5,S,0
870,True,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,S,0
871,False,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,S,0
872,True,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,S,1
873,False,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,S,1
874,False,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,S,0
875,True,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,C,0
876,True,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,C,0
877,False,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,S,0
878,False,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,S,0
